Label,Message
spam,Get Winter-Ready! Enjoy Up to 70% OFF on Best of Winter Wear Collection! Shop Now! http://chk.bz/0X539K292O
info,"Welcome to Olivet College R.No. 190, 199 Ch.In 2013-02-06 19:50 Ch.out 2013-02-28 12:00."
ham,write a check to Jim chieffo tomorrow
ham,i will call you before 8
ham,i will be going to the dentist on fri evening
ham,"Sure, when are you starting?"
info,The PNR for your INDIGO Flt 6N148 for TRZ-CCJ on 2009-09-09 at 21:30 hrs  is T2P4WC. Tip: Check PNR status and book using MakeMyTrip App!. Thank you.
spam,"Dear AirAsia Customer, flight 3J336 from NAG shall be boarding from gate 27G. Boarding gate closes19 mins prior to the departure time."
info,Appointment with Dr Dominick in Pune on 2013-12-15 at 16:15 is confirmed. For queries call 1800 8447 7516. Your appt. might get delayed in case the doctor is attending an emergency.
spam,"your last call cost Rs. 1749 ,talk time used 226220 : 484158 : 905520 ,main 46727561 left 086768 ."
info,"Welcome to SOUTHWEST GA FC R.No. 513, 125, 429, 271 Ch.In 2010-09-26 7:20 Ch.out 2010-10-06 12:00."
info,Appointment with Dr Benjamin in Coimbatore on 2014-09-06 at 7:16 is confirmed. For queries call 1800 8513 1271. Your appt. might get delayed in case the doctor is attending an emergency.
info,"[Cafe Coffee Day] Hi Elijah, your reservation is confirmed for 18 people on 2011-03-04 at 21:22. We can hold your table for a maximum of 10 mins."
info,"Thank you for choosing Meru for 2014-05-16 at 21:42. Cab:KA36G2344 , Chauffer: Nathan, Cell: 9815113132 will reach you. T&C apply, visit www.Meru.com"
ham,Study room in the library on the 3rd floor
ham,"Yes, I will go this weekend"
spam,"Dear Customer, with reference to the Service request no. 87415312 on yourJio Mobile, the defaulting unregistered telemarketer number has been disconnected by the concerned operator basis the reported violation. If you are not satisfied with the resolution, contact 777"
info,Appointment with Dr Jacob in KIAL on 2013-03-29 at 7:21 is confirmed. For queries call 1800 5884 4784. Your appt. might get delayed in case the doctor is attending an emergency.
info,"* KSRTC m-Ticket *  from: SAGAR to: TRICHY PsngrName: Tyler TripCode: 1758SAGTRI PNR No.: J48121318 JnyDate: 2009-12-04 DepTime: 17:58  SeatNo.: 8, 26, 21, 54  Class: AC chair  BoardingPt: SAGAR Bus Stand Road Txn Password: 2857 . Please carry your photo ID during journey. T&C apply. Visit  www.ksrtc.in"
spam,OTP is 227734 for the txn of INR 519.00 at Jabong on your AXIS bank CREDIT card ending with 2876. Valid till 10:12:13. Do not share the OTP with anyone for security reasons
spam,"From School:Bus R23 is near St Pauls H Sch,Goshala Road,Mahadevapura.Call 09235636666(once in 10 min) for latest location SMS.By NorthStar"
info,"[Laurie Beechman Theatre] Hi Alexander, your reservation is confirmed for 18 people on 2010-11-18 at 2:46. We can hold your table for a maximum of 31 mins."
info,YourBus (KOTTAYAM-Bengaluru 16:56) left  Jaya Nagar at 17:56 approx. It is running as per schedule.Track YourBus at http://goo.gl/R0m5jx
spam,"Delivered: Your package withGodel, Escher, Bach: An Eternal...was successfully delivered. More info at http://flipkart.com/cBfWh1e"
spam,Delivered: Your package withYour Puma Atom Fashion III ...was successfully delivered. More info at http://ebay.com/cBfWh1e
ham,Remind me to turn on the geyser in Bangalore around Christmas @ nite
ham,meet john on 1st evening
info,Appointment with Dr Edward in Thiruvananthapuram on 2011-12-28 at 20:43 is confirmed. For queries call 1800 3431 1722. Your appt. might get delayed in case the doctor is attending an emergency.
info,Bill dated 2012-06-22 for Rs 656 has been generated for your Reliance fixedline/broadband relationship no. 55641211. The same will reach you by 2012-06-25. Due date: 2012-07-07.
ham,Can you come at 3?
info,"PNR:7473837212,TRAIN:7425,DOJ:2015-04-12,AC3,AVD-BMKJ,Dep:7:48, Manuel,B4 19 , Fare:4417,SC:10.0+PG+INS"
ham,stitches out on the 22nd and pull her tooth
ham,Lets meet tomorrow over dinner.
spam,Delivered: Your package withGlen Electric Tandoori - GL 5015was successfully delivered. More info at http://flipkart.com/cBfWh1e
ham,Soccer tomorrow?
info,"[Eagle Boys Pizza] Hi Gerardo, your reservation is confirmed for 19 people on 2013-10-03 at 19:20. We can hold your table for a maximum of 34 mins."
ham,I need to dropoff the luggage
ham,get together with john for dinner on sat
ham,Call me in hangout tmrw morning!! My phone is dead
spam,Your return pickup of Autofurnish Magnetic Sun Shades... has been rescheduled. Details: www.amazon.in/orders
info,Bill dated 2014-12-29 for Rs 525 has been generated for your Jio fixedline/broadband relationship no. 72841428. The same will reach you by 2015-01-01. Due date: 2015-01-13.
info,"Hi Customer, Booking ID: WV4DV6T. Seats: GOLD-J16,J17,J18,J19,J20, 5 seat(s) for The Jungle Book on 2015-07-31 16:58 at PVR: Vaishnavi Sapphire Mall, Bengaluru. Please carry your CC/DC card which was used for booking tickets."
ham,sounds good to me! see you there :)
info,"Thank you for choosing radiocabs for 2010-08-20 at 10:45. Cab:KA21T7315 , Chauffer: Zane, Cell: 9432158756 will reach you. T&C apply, visit www.radiocabs.com"
spam,"Good news -Now u can avail EMI free loan (od)from Bajaj finance up to 20 lac,and pay only int Rs (1275 per lac) on used amount for info call@ 7196700834 ANMOL, 7128921299, 27/07/2016&#10;"
ham,Don't forget to pick up Amy's cake before Friday!
ham,"after tomorrow, i have to meet john"
info,Maha Veer Auto Agency : Service of your car KA54R1385 is due in 25 days on 2014-12-23. Please contact us at 9226784855 to book a service.
info,"Hi Customer, Booking ID: WM3D2Q2. Seats: STANDARD-A6,A7, 2 seat(s) for Hidden Figures on 2011-03-18 5:28 at Rex Theatre: Brigade Road. Please carry your CC/DC card which was used for booking tickets."
ham,i forgot completely.
info,"Thank you for choosing taxiforsure for 2009-10-12 at 19:20. Cab:KA12N1253 , Chauffer: Jake, Cell: 9248534866 will reach you. T&C apply, visit www.taxiforsure.com"
spam,"Dear SPICE JET Customer, flight 5P832 from WGC shall be boarding from gate 27J. Boarding gate closes24 mins prior to the departure time."
ham,lets meet by 3rd weekend of this month
spam,"Dear JET Airways Customer, flight 6Q457 from JRH shall be boarding from gate 3E. Boarding gate closes8 mins prior to the departure time."
ham,How many r joining ?
ham,Is it rs 2500..?
info,"* KSRTC m-Ticket *  from: Kundapura to: CHITRADURGA PsngrName: Kenneth TripCode: 1511KunCHI PNR No.: J96191906 JnyDate: 2014-10-31 DepTime: 15:11  SeatNo.: 3, 6, 8, 43, 44, 25, 30  Class: Non-AC chair  BoardingPt: Kundapura Rly Station Txn Password: 2134 . Please carry your photo ID during journey. T&C apply. Visit  www.ksrtc.in"
info,"Dear Guest, Thanks for choosing Ed Debevic 's. Order ID 7473. Delivery by 2012-12-20 21:58. Enjoy 1% discount on your next purchase. Code IUB4B4. T&C."
spam,"Dear Member, you are now unsubscribed from our messages.To opt in call +911158818553"
info,"PNR:4464763468,TRAIN:4584,DOJ:2012-05-17,AC3,AST-VBL,Dep:16:33, Samuel,B5 68 , Fare:9131,SC:10.0+PG+INS"
info,"Thank you for choosing AirportTaxi for 2012-09-29 at 13:52. Cab:KA67X2416 , Chauffer: Peyton, Cell: 9886566255 will reach you. T&C apply, visit www.AirportTaxi.com"
info,"Hi Customer, Booking ID: WX39GK1. Seats: SILVER-M5,M6,M7,M8,M9,M10,M11,M12, 8 seat(s) for Suicide Squad on 2014-10-09 4:28 at INOX: Central, JP Nagar, Mantri Junction. Please carry your CC/DC card which was used for booking tickets."
info,Maruti Auto Agency : Service of your car KA62D1354 is due in 36 days on 2012-01-20. Please contact us at 9755888528 to book a service.
info,Appointment with Dr Ian in UDUPI on 2015-06-07 at 16:49 is confirmed. For queries call 1800 4545 2141. Your appt. might get delayed in case the doctor is attending an emergency.
info,"Hi Customer, Booking ID: W6NL1UK. Seats: SILVER-H6,H7, 2 seat(s) for The Accountant on 2015-07-22 5:20 at Triveni Theatre: Gandhinagar. Please carry your CC/DC card which was used for booking tickets."
info,"Dear Guest, Thanks for choosing Faaso 's. Order ID 8847. Delivery by 2010-11-20 19:56. Enjoy 25% discount on your next purchase. Code VXSCVO. T&C."
spam,"Rs.260.00 was spent on ur HDFCBank CREDIT Card ending 8066 on 2016-06-04:13:30:26 at BIG BAZAAR ,.Avl bal - Rs.74308.00, curr o/s - Rs.50692.00"
spam,"This Christmas, give your loved ones the gift of sound. Get expert hearing test at Rs. 200 only from Portea. Call 1800 121 2050 to know more. T&amp;C Apply.&#10;&#10; SMS stop offer to 8028684364 for opting out"
spam,"Dear Customer, Rate of service tax levied on premium payable under your policy stands revised from 12.36% to 14% w.e.f. 01/06/2015 as per GoI notification"
spam,"Dear Air India Customer, flight 6D167 from NDC shall be boarding from gate 26B. Boarding gate closes14 mins prior to the departure time."
ham,call john on every 1st
info,"PNR:8126588428,TRAIN:6776,DOJ:2009-09-01,AC3,AYRN-BTY,Dep:20:29, Hayden,B5 25 , Fare:1195,SC:10.0+PG+INS"
info,"Dear Guest, Thanks for choosing MaDonal. Order ID 1384. Delivery by 2011-01-31 14:30. Enjoy 17% discount on your next purchase. Code OU48E8. T&C."
info,The PNR for your SPICE JET Flt 8X335 for TRV-DED on 2014-09-13 at 16:32 hrs  is DWF4RU. Tip: Check PNR status and book using MakeMyTrip App!. Thank you.
spam,OTP is 588586 for the txn of INR 14124.00 at Bimal Auto Agency on your AXIS bank Debit card ending with 8627. Valid till 23:27:20. Do not share the OTP with anyone for security reasons
info,"[Sunsphere] Hi Dylan, your reservation is confirmed for 5 people on 2011-12-15 at 13:56. We can hold your table for a maximum of 15 mins."
ham,pay the electricity bill due on 22/4/2015
spam,"Dear customer, We wish you a Happy Vasant Panchami. Thanks for being a Snapdeal customer."
ham,I'm free after 5
info,Bill dated 2013-07-10 for Rs 583 has been generated for your Vodafone fixedline/broadband relationship no. 24762883. The same will reach you by 2013-07-13. Due date: 2013-07-25.
ham,will be meeting john after the coming 5th
info,Thank you for using your HDFC bank Debitcard ending 3287 for Rs. 1517.00 in AGUMBE at ShopClues on 2015-07-08 22:46
spam,OTP is 735583 for the txn of INR 12638.00 at Maruti Auto Agency on your HDFC bank CREDIT card ending with 6775. Valid till 18:46:57. Do not share the OTP with anyone for security reasons
info,"[McDonald 's Israel] Hi Grant, your reservation is confirmed for 10 people on 2010-12-14 at 1:12. We can hold your table for a maximum of 2 mins."
info,Welcome to Bolour Tower R.No. 476 Ch.In 2013-06-22 6:13 Ch.out 2013-06-28 12:00.
spam,"Dear Customer, Your Ac XXXXXXXX9979 is credited with INR25,000.00 on 01 May. Info.BIL*501378136578*other*NSP. Your Net Available Balance is INR69,570.24."
info,YourBus (NELLORE-Hyderabad 16:48) left  Attibele Toll at 17:48 approx. It is running as per schedule.Track YourBus at http://goo.gl/R0m5jx
ham,Did u invite John for tomorrow's party?
ham,create an event called code contest on may 28th at 11 a.m. with lara mckay
spam,Are you smarter than a 5th grader? Take part in our contest and win exciting prizes every hour! Facebook link - https://goo.gl/KvYUAL
info,"Repair ref.no for your car is JC44663584 opened on 2015-08-06 10:17hrs,ETD of your car is 2015-08-07 20:40hrs and est.repair amt is Rs.1198 Rgds, Hyundai Auto Agency"
ham,4:30 at the soccer field
ham,I want to meet Tom
info,Welcome to Lacreek National Wildlife Refuge R.No. 194 Ch.In 2013-05-04 4:30 Ch.out 2013-05-11 12:00.
info,"DEAR Carson, THANK YOU FOR YOUR BOOKING (ORDER ID: 11664), YOUR ORDER HAS BEEN ASSIGNED TO Kai(9422126116) AND APPOINTMENT FOR SAMPLE COLLECTION IS SCHEDULED ON 2013-02-02 at 18:29. FOR ASSISTANCE WHATSAPP US ON 8437533416."
ham,meet john n the next 2 sundays
ham,Let's attend the Globo Entrepreneur Summit & Expo 2015 event@Sun Dec 06 2015 at 09:00 am
info,Bill dated 2014-04-01 for Rs 1139 has been generated for your Jio fixedline/broadband relationship no. 42788166. The same will reach you by 2014-04-04. Due date: 2014-04-16.
info,"Dear Guest, Thanks for choosing Burger Lounge. Order ID 6464. Delivery by 2010-06-27 15:43. Enjoy 22% discount on your next purchase. Code RI3MEL. T&C."
spam,Delivered: Your package withPAffy Clothes Drying Stand - St...was successfully delivered. More info at http://shopclues.com/cBfWh1e
info,"PNR:5747487213,TRAIN:8571,DOJ:2013-09-02,AC3,BPO-BLD,Dep:13:24, Paul,B7 52 , Fare:887,SC:10.0+PG+INS"
info,Welcome to COMMUNITY FNCL SHARES R.No. 324 Ch.In 2011-01-13 0:40 Ch.out 2011-02-08 12:00.
ham,submit the project report by tomorrow
ham,Iam in Mona's marriage why don't u join ??
info,"Thank you for choosing radiocabs for 2013-02-04 at 2:43. Cab:KA12C2826 , Chauffer: Benjamin, Cell: 9132857363 will reach you. T&C apply, visit www.radiocabs.com"
info,Thank you for using your SBI bank CREDITcard ending 7163 for Rs. 1194.00 in Mysuru at Askme on 2014-08-20 2:20
spam,Added Rs. 65.0 to your Paytm wallet. Transaction ID: 1493222933. Current Balance: Rs.105.19. Get Rs.30 Cashback on DTH Recharge of 500 or more. Code:F6K015
spam,OTP is 251472 for the txn of INR 2885.00 at JET Airways on your ICICI bank CREDIT card ending with 7232. Valid till 19:13:21. Do not share the OTP with anyone for security reasons
info,"PNR:2645444761,TRAIN:8274,DOJ:2010-02-06,SL,ATUL-BNWS,Dep:14:19, Brett,S7 88 , Fare:2999,SC:10.0+PG+INS"
ham,remind me to call mom daily in the evening
info,"[restaurant and bar] Hi Jorge, your reservation is confirmed for 27 people on 2012-01-25 at 20:22. We can hold your table for a maximum of 41 mins."
info,YourBus (Puducherry-SRIKALAHASTI 18:19) left  Goragunte Palya at 19:19 approx. It is running as per schedule.Track YourBus at http://goo.gl/R0m5jx
spam,"Dear name surname, an amount of Rs.452.00 has been deducted from your Freecharge wallet - Meru Cabs"
info,"Repair ref.no for your car is JC55168185 opened on 2013-08-18 3:48hrs,ETD of your car is 2013-08-19 18:31hrs and est.repair amt is Rs.271 Rgds, Sarden Auto Agency"
info,"Dear Guest, Thanks for choosing Russ & Daughters. Order ID 5675. Delivery by 2011-04-12 2:43. Enjoy 9% discount on your next purchase. Code E9EDUN. T&C."
spam,Delivered: Your package withMaths Tables Book for beginners | Learning Tables 1 to ~was successfully delivered. More info at http://patm.com/cBfWh1e
ham,thank you!! ill write it in my agenda now. you're the best!
ham,"yeah, ill be home at 2?"
spam,"Greetings, SBI wishes you a Happy Dusshera."
spam,"Your Tkt Cancelled. PNR, 46214638436, Amt 254 will be refunded in your account."
ham,"yeah, I'll set a reminder so I don't forget"
info,Maha Veer Auto Agency : Service of your car KA53R7527 is due in 54 days on 2010-11-16. Please contact us at 9168276747 to book a service.
info,"PNR:2548285715,TRAIN:27461,DOJ:2012-06-12,AC3,BLGR-BVRM,Dep:21:13, Victor,B9 13 , Fare:5246,SC:10.0+PG+INS"
spam,ShopClues Super Bargain Sale LIVE! Get Amazing Deals on Quality Checked Products & Cashback of 200 on min order of 2000 till 25Feb. T&C. @ https://goo.gl/vDx7CZ
ham,What time were you thinking?
ham,close the laptop before sleeping
spam,Pre-Launching Gateway of Dreams @SOBHA Dream Acres Panathur BENGALURU 81acres township with world class amenities 2BHK Starting @65L all incl Call 09100451166
ham,sure lets meet on sat evening at 7
info,Appointment with Dr Devon in PONDICHERRY on 2011-09-30 at 14:32 is confirmed. For queries call 1800 4583 5875. Your appt. might get delayed in case the doctor is attending an emergency.
ham,I m sorry plz take my call
info,"* KSRTC m-Ticket *  from: CHIKKAMAGALURU to: MANDYA PsngrName: Micah TripCode: 037CHIMAN PNR No.: J80074122 JnyDate: 2014-12-10 DepTime: 0:37  SeatNo.: 43, 41, 11, 44, 55, 25  Class: Non-AC Sleeper  BoardingPt: CHIKKAMAGALURU Bus Stand Road Txn Password: 6868 . Please carry your photo ID during journey. T&C apply. Visit  www.ksrtc.in"
info,"Dear Guest, Thanks for choosing Coffee house. Order ID 1541. Delivery by 2014-02-28 11:31. Enjoy 17% discount on your next purchase. Code PBL2T1. T&C."
info,"DEAR Caden, THANK YOU FOR YOUR BOOKING (ORDER ID: 15371), YOUR ORDER HAS BEEN ASSIGNED TO Javier(9834337171) AND APPOINTMENT FOR SAMPLE COLLECTION IS SCHEDULED ON 2014-10-11 at 0:46. FOR ASSISTANCE WHATSAPP US ON 8855555652."
ham,Make a note to turn off the lights in office @ 6.30 pm
ham,drop mary for John's wedding
spam,"Dear Customer, Your a/c no. XXXXXXXX6002 is debited for Rs.2,432.00 on 29-Apr-2017 08:56:42 and a/c XXXXXXXX2062 credited (IMPS Ref no 737451175886)."
ham,can u pls attend Ravi's thread ceremony on my behalf
ham,pay the tution fees by this month
ham,@sri aurobindo bhawan at 11am
ham,pay electricity bill by month end
spam,Reply received to ur ad 'Blue 2006 Maruti Suzuki Alto LX - 6':&#10;'hi i am intrested in buy ur car pls cal me 9227365052'&#10;Call replier @ 7603553440&#10;www.quikr.com
spam,OTP is 253586 for the txn of INR 949.00 at INDIGO on your AXIS bank Debit card ending with 6382. Valid till 15:49:49. Do not share the OTP with anyone for security reasons
ham,go for the meeting to office at 10
ham,i should meet john in hospital
